"","id","weights"
"1",1,0.0718198849744976
"2",2,0.0324173305843201
"3",3,0.102949895877216
"4",4,0.0718198849744976
"5",5,0.0324173305843201
"6",6,0.0324173305843201
"7",7,0.0324173305843201
"8",8,0.0324173305843201
"9",9,0.0324173305843201
"10",10,0.104905055066758
"11",11,0.0464684788823892
"12",12,0.232414848858101
"13",13,0.0526430550382462
"14",14,0.0324173305843201
"15",15,0.0635349505773011
"16",16,0.0324173305843201
"17",17,0.0858369098712446
"18",18,0.0464684788823892
"19",19,0.0464684788823892
"20",20,0.0526430550382462
"21",21,0.02867776100246
"22",22,0.116629533937681
"23",23,0.0526430550382462
"24",24,0.0324173305843201
"25",25,0.0464684788823892
"26",26,0.104905055066758
"27",27,0.0324173305843201
"28",28,0.0324173305843201
"29",29,0.0324173305843201
"30",30,0.0464684788823892
"31",31,0.104905055066758
"32",32,0.0526430550382462
"33",33,0.0464684788823892
"34",34,0.232414848858101
"35",35,0.104905055066758
"36",36,0.0324173305843201
"37",37,0.0718198849744976
"38",38,0.02867776100246
"39",39,0.104905055066758
"40",40,0.116629533937681
"41",41,0.0464684788823892
"42",42,0.0324173305843201
"43",43,0.0858369098712446
"44",44,0.0635349505773011
"45",45,0.02867776100246
"46",46,0.116629533937681
"47",47,0.0324173305843201
"48",48,0.102949895877216
"49",49,0.0324173305843201
"50",50,0.0324173305843201
"51",51,0.0526430550382462
"52",52,0.0464684788823892
"53",54,0.0464684788823892
"54",55,0.0464684788823892
"55",56,0.0324173305843201
"56",57,0.102949895877216
"57",58,0.104905055066758
"58",59,0.116629533937681
"59",60,0.102949895877216
"60",61,0.232414848858101
"61",62,0.0858369098712446
"62",63,0.02867776100246
"63",64,0.0324173305843201
"64",65,0.02867776100246
"65",66,0.0635349505773011
"66",67,0.116629533937681
"67",68,0.02867776100246
"68",69,0.0464684788823892
"69",70,0.02867776100246
"70",71,0.102949895877216
"71",72,0.02867776100246
"72",73,0.0635349505773011
"73",74,0.0635349505773011
"74",75,0.02867776100246
"75",76,0.0635349505773011
"76",77,0.0635349505773011
"77",78,0.02867776100246
"78",79,0.02867776100246
"79",80,0.104905055066758
"80",81,0.0635349505773011
"81",82,0.0635349505773011
"82",83,0.02867776100246
"83",84,0.02867776100246
"84",85,0.0635349505773011
"85",86,0.0635349505773011
"86",87,0.0324173305843201
"87",88,0.0635349505773011
"88",89,0.02867776100246
"89",90,0.104905055066758
"90",91,0.0635349505773011
"91",92,0.02867776100246
"92",93,0.0635349505773011
"93",94,0.02867776100246
"94",95,0.116629533937681
"95",96,0.0635349505773011
"96",97,0.0635349505773011
"97",98,0.02867776100246
"98",99,0.0635349505773011
"99",100,0.02867776100246
"100",101,0.104905055066758
"101",102,0.0635349505773011
"102",103,0.0464684788823892
"103",104,0.0464684788823892
"104",105,0.02867776100246
"105",106,0.02867776100246
"106",107,0.02867776100246
"107",108,0.0635349505773011
"108",109,0.02867776100246
"109",110,0.02867776100246
"110",111,0.0858369098712446
"111",112,0.0635349505773011
"112",113,0.02867776100246
"113",114,0.0858369098712446
"114",115,0.116629533937681
"115",116,0.0635349505773011
"116",117,0.02867776100246
"117",118,0.0526430550382462
"118",119,0.0635349505773011
"119",120,0.0635349505773011
"120",121,0.0635349505773011
"121",122,0.0635349505773011
"122",123,0.02867776100246
"123",124,0.0635349505773011
"124",125,0.232414848858101
"125",126,0.0635349505773011
"126",127,0.02867776100246
"127",128,0.02867776100246
"128",129,0.0635349505773011
"129",130,0.0635349505773011
"130",131,0.02867776100246
"131",132,0.0635349505773011
"132",133,0.0718198849744976
"133",134,0.02867776100246
"134",135,0.0635349505773011
"135",136,0.02867776100246
"136",137,0.02867776100246
"137",138,0.02867776100246
"138",139,0.02867776100246
"139",140,0.02867776100246
"140",141,0.02867776100246
"141",142,0.232414848858101
"142",143,0.02867776100246
"143",144,0.0324173305843201
"144",145,0.0858369098712446
"145",146,0.02867776100246
"146",147,0.0635349505773011
"147",148,0.02867776100246
"148",149,0.02867776100246
"149",150,0.0635349505773011
"150",151,0.02867776100246
"151",152,0.0324173305843201
"152",153,0.0635349505773011
"153",154,0.0635349505773011
"154",155,0.0635349505773011
"155",156,0.0526430550382462
"156",157,0.0858369098712446
"157",158,0.102949895877216
"158",159,0.0635349505773011
"159",160,0.02867776100246
"160",161,0.0635349505773011
"161",162,0.0635349505773011
"162",163,0.0635349505773011
"163",164,0.02867776100246
"164",165,0.02867776100246
"165",166,0.0635349505773011
